-4.509033203125,923,170,0,1,54875,399,177,65485,65457,65509,58,31,49302,65530,40172,32767,32767,32731,32731,640,45,17,64510,0,0,15218,39424,0,0,10928,65535
-4.505126953125,923,170,0,1,54874,399,174,65488,65457,65508,59,31,49992,65530,39910,32767,32767,32708,32708,640,13,1,64510,0,0,15218,39424,0,0,10928,65535
-4.501220703125,923,170,0,1,54873,400,171,65490,65456,65506,60,31,50726,65530,39737,32767,32767,32685,32685,640,13,1,64493,0,31488,15218,39424,0,0,10928,65535
-4.473876953125,924,170,0,1,54871,399,168,65493,65457,65507,61,31,51477,65530,39537,32767,32767,32663,32663,640,21,9,64493,32262,42330,15218,39424,0,0,10928,65535
-4.469970703125,924,170,0,1,54870,400,165,65495,65456,65507,62,31,52336,65530,39513,32767,32767,32641,32641,640,65534,17,64502,21845,21845,15218,39424,0,0,10928,65535
-4.466064453125,925,170,0,1,54869,400,161,65498,65454,65508,63,31,53177,65530,39437,32767,32767,32614,32614,640,21,26,64502,21845,21845,15218,39424,0,0,10928,65535
-4.462158203125,924,170,0,1,54868,400,158,65500,65456,65508,64,31,53805,65530,39259,32767,32767,32592,32592,640,5,1,64493,126,0,15218,39424,0,0,10928,65535
-4.458251953125,924,170,0,1,54867,399,155,65503,65455,65508,65,31,54452,65530,39083,32767,32767,32571,32571,640,13,1,64510,0,0,15218,39424,0,0,10928,65535
-4.454345703125,924,170,0,1,54866,399,152,65506,65456,65506,66,31,55086,65530,38860,32767,32767,32551,32551,640,21,9,64510,0,0,15218,39424,0,0,10928,65535
-4.44921875,925,170,0,1,54865,400,148,65508,65455,65506,67,31,55788,65530,38676,32767,32767,32526,32526,640,5,1,64502,0,0,15218,39424,0,0,10928,65535
-4.446533203125,924,170,0,1,54864,399,145,65511,65454,65508,68,31,56644,65530,38635,32767,32767,32507,32507,640,13,26,64502,0,0,15218,39424,0,0,10928,65535
-4.442626953125,925,170,0,1,54864,400,145,65511,65454,65508,68,31,56644,65530,38635,32767,32767,32504,32504,640,13,26,64502,0,0,15218,39424,0,0,10928,65535
-4.438720703125,925,170,0,1,54861,400,139,65517,65453,65507,70,31,57993,65530,38286,32767,32767,32468,32468,640,21,1,64493,0,6144,15218,39424,0,0,10928,65535
-4.411376953125,925,170,0,1,54860,400,135,65519,65456,65508,71,31,58614,65530,38101,32767,32767,32443,32443,640,21,9,64476,0,0,15218,39424,0,0,10928,65535
